entity,MeSH_ID
http://www.wikidata.org/entity/Q7553377,D012981
http://www.wikidata.org/entity/Q7559298,D017451
http://www.wikidata.org/entity/Q7553395,D017923
http://www.wikidata.org/entity/Q7553303,D026941
http://www.wikidata.org/entity/Q7611604,C022660
http://www.wikidata.org/entity/Q7611141,C035227
http://www.wikidata.org/entity/Q7600399,D000074039
http://www.wikidata.org/entity/Q7579281,D013175
http://www.wikidata.org/entity/Q7623416,D013310
http://www.wikidata.org/entity/Q7632190,D013380
http://www.wikidata.org/entity/Q7597354,D014324
http://www.wikidata.org/entity/Q7609197,D014369
http://www.wikidata.org/entity/Q7616493,D020597
http://www.wikidata.org/entity/Q7577827,D043167
http://www.wikidata.org/entity/Q7607891,D053682
http://www.wikidata.org/entity/Q7581955,D065310
http://www.wikidata.org/entity/Q7705238,C005632
http://www.wikidata.org/entity/Q7706612,C009438
http://www.wikidata.org/entity/Q7679540,C024763
http://www.wikidata.org/entity/Q7646277,C037283
http://www.wikidata.org/entity/Q7688965,C053079
http://www.wikidata.org/entity/Q18620079,C070620
http://www.wikidata.org/entity/Q18624139,C077976
http://www.wikidata.org/entity/Q18651591,D001150
http://www.wikidata.org/entity/Q18718832,D016968
http://www.wikidata.org/entity/Q18815129,D019201
http://www.wikidata.org/entity/Q18815149,D029161
http://www.wikidata.org/entity/Q18815093,D052676
http://www.wikidata.org/entity/Q18928521,C535983
http://www.wikidata.org/entity/Q18928549,D002694
http://www.wikidata.org/entity/Q18928105,D007619
http://www.wikidata.org/entity/Q18966545,D007752
http://www.wikidata.org/entity/Q18967510,D011022
http://www.wikidata.org/entity/Q18967411,D012840
http://www.wikidata.org/entity/Q18966507,D017188
http://www.wikidata.org/entity/Q18966727,D023521
http://www.wikidata.org/entity/Q18975153,C562551
http://www.wikidata.org/entity/Q19000458,D004859
http://www.wikidata.org/entity/Q18975331,D009180
http://www.wikidata.org/entity/Q19000689,D012192
http://www.wikidata.org/entity/Q18975595,D012766
http://www.wikidata.org/entity/Q18975687,D013319
http://www.wikidata.org/entity/Q19000619,D014555
http://www.wikidata.org/entity/Q18975177,D016770
http://www.wikidata.org/entity/Q19001421,D018177
http://www.wikidata.org/entity/Q18975990,D018280
http://www.wikidata.org/entity/Q18975327,D018302
http://www.wikidata.org/entity/Q18975243,D018352
http://www.wikidata.org/entity/Q18975884,D019350
http://www.wikidata.org/entity/Q19001292,D020803
http://www.wikidata.org/entity/Q18976053,D030081
http://www.wikidata.org/entity/Q18976257,D030263
http://www.wikidata.org/entity/Q18975550,D045824
http://www.wikidata.org/entity/Q18975323,D045828
http://www.wikidata.org/entity/Q19258490,C538051
http://www.wikidata.org/entity/Q19280221,D000072102
http://www.wikidata.org/entity/Q19277994,D048048
http://www.wikidata.org/entity/Q19596037,C050817
http://www.wikidata.org/entity/Q19597070,C105294
http://www.wikidata.org/entity/Q19596321,D000074141
http://www.wikidata.org/entity/Q19597524,D000086967
http://www.wikidata.org/entity/Q19596746,D019299
http://www.wikidata.org/entity/Q19729591,D000086262
http://www.wikidata.org/entity/Q19684147,D044086
http://www.wikidata.org/entity/Q19721499,D061046
http://www.wikidata.org/entity/Q19838321,D004665
http://www.wikidata.org/entity/Q19856779,D016685
http://www.wikidata.org/entity/Q19858489,D044167
http://www.wikidata.org/entity/Q19969202,D000723
http://www.wikidata.org/entity/Q20064627,D001645
http://www.wikidata.org/entity/Q20403729,D014351
http://www.wikidata.org/entity/Q20708036,D018102
http://www.wikidata.org/entity/Q20726654,D000088662
http://www.wikidata.org/entity/Q20757544,D002339
http://www.wikidata.org/entity/Q20817236,C061681
http://www.wikidata.org/entity/Q1973,D001955
http://www.wikidata.org/entity/Q20820133,D003639
http://www.wikidata.org/entity/Q20817222,D007616
http://www.wikidata.org/entity/Q20862341,D008880
http://www.wikidata.org/entity/Q20801769,D012711
http://www.wikidata.org/entity/Q20817257,D017762
http://www.wikidata.org/entity/Q20857065,D037041
http://www.wikidata.org/entity/Q15281775,D011723
http://www.wikidata.org/entity/Q21012429,D001713
http://www.wikidata.org/entity/Q21108482,C000618811
http://www.wikidata.org/entity/Q21100487,C000618935
http://www.wikidata.org/entity/Q21091987,C003935
http://www.wikidata.org/entity/Q21097973,C023868
http://www.wikidata.org/entity/Q21109230,C076529
http://www.wikidata.org/entity/Q21112140,C411762
http://www.wikidata.org/entity/Q21097409,C491997
http://www.wikidata.org/entity/Q21108161,C495195
http://www.wikidata.org/entity/Q21097867,C537204
http://www.wikidata.org/entity/Q21098912,C551592
http://www.wikidata.org/entity/Q21097761,C566247
http://www.wikidata.org/entity/Q21097758,C566956
http://www.wikidata.org/entity/Q21097485,D000067128
http://www.wikidata.org/entity/Q21108243,D000067736
http://www.wikidata.org/entity/Q21111313,D000071502
http://www.wikidata.org/entity/Q21109469,D000071999
http://www.wikidata.org/entity/Q21100818,D000072179
http://www.wikidata.org/entity/Q21105060,D000074425
http://www.wikidata.org/entity/Q21105313,D000075924
http://www.wikidata.org/entity/Q21078546,D000084402
http://www.wikidata.org/entity/Q21110038,D003318
http://www.wikidata.org/entity/Q21107439,D004122
http://www.wikidata.org/entity/Q21097476,D012728
http://www.wikidata.org/entity/Q21107271,D017038
http://www.wikidata.org/entity/Q21112271,D019334
http://www.wikidata.org/entity/Q21097389,D026563
http://www.wikidata.org/entity/Q21109939,D027202
http://www.wikidata.org/entity/Q21111553,D027362
http://www.wikidata.org/entity/Q21101194,D036225
http://www.wikidata.org/entity/Q21107488,D037201
http://www.wikidata.org/entity/Q21107772,D039503
http://www.wikidata.org/entity/Q21109218,D048493
http://www.wikidata.org/entity/Q21105816,D050699
http://www.wikidata.org/entity/Q21108544,D051184
http://www.wikidata.org/entity/Q21107432,D051542
http://www.wikidata.org/entity/Q21110024,D051816
http://www.wikidata.org/entity/Q21101242,D052217
http://www.wikidata.org/entity/Q78043354,D027062
http://www.wikidata.org/entity/Q78040982,D050480
http://www.wikidata.org/entity/Q78040763,D050485
http://www.wikidata.org/entity/Q78139581,D014358
http://www.wikidata.org/entity/Q78115358,D017414
http://www.wikidata.org/entity/Q78123459,D029742
http://www.wikidata.org/entity/Q78115629,D051537
http://www.wikidata.org/entity/Q78118522,D055517
http://www.wikidata.org/entity/Q78115364,D057095
http://www.wikidata.org/entity/Q78112972,D061925
http://www.wikidata.org/entity/Q78143259,D044925
http://www.wikidata.org/entity/Q78216759,D005157
http://www.wikidata.org/entity/Q78195231,D016029
http://www.wikidata.org/entity/Q78191195,D017232
http://www.wikidata.org/entity/Q78188465,D054309
http://www.wikidata.org/entity/Q78188181,D054790
http://www.wikidata.org/entity/Q78184507,D056264
http://www.wikidata.org/entity/Q78190218,D058727
http://www.wikidata.org/entity/Q78324595,D049069
http://www.wikidata.org/entity/Q78319979,D058287
http://www.wikidata.org/entity/Q78346175,D015685
http://www.wikidata.org/entity/Q78346297,D053648
http://www.wikidata.org/entity/Q78440337,D051964
http://www.wikidata.org/entity/Q78455207,D012194
http://www.wikidata.org/entity/Q78458519,D050579
http://www.wikidata.org/entity/Q78459975,D058605
http://www.wikidata.org/entity/Q78795588,D000077844
http://www.wikidata.org/entity/Q81639709,D023084
http://www.wikidata.org/entity/Q83140727,D051765
http://www.wikidata.org/entity/Q83167294,D000070876
http://www.wikidata.org/entity/Q83167403,D013381
http://www.wikidata.org/entity/Q85790021,D009721
http://www.wikidata.org/entity/Q85845764,C536415
http://www.wikidata.org/entity/Q87195451,D012259
http://www.wikidata.org/entity/Q87407246,D022621
http://www.wikidata.org/entity/Q87651955,D051836
http://www.wikidata.org/entity/Q89576883,D005426
http://www.wikidata.org/entity/Q94438711,D000089102
http://www.wikidata.org/entity/Q9370062,D000078782
http://www.wikidata.org/entity/Q97118880,C040467
http://www.wikidata.org/entity/Q97999977,D000076042
http://www.wikidata.org/entity/Q98713408,D000080984
http://www.wikidata.org/entity/Q98713226,D000081062
http://www.wikidata.org/entity/Q98815014,D000081208
http://www.wikidata.org/entity/Q98815349,D058067
http://www.wikidata.org/entity/Q98915241,D019929
http://www.wikidata.org/entity/Q99440225,D006104
http://www.wikidata.org/entity/Q100975306,D001358
http://www.wikidata.org/entity/Q100989582,D001992
http://www.wikidata.org/entity/Q100938549,D003658
http://www.wikidata.org/entity/Q100989645,D008084
http://www.wikidata.org/entity/Q101003010,D003174
http://www.wikidata.org/entity/Q100994454,D015956
http://www.wikidata.org/entity/Q101003050,D041342
http://www.wikidata.org/entity/Q101252194,D000078325
http://www.wikidata.org/entity/Q101252194,D000078985
http://www.wikidata.org/entity/Q101561621,D053378
http://www.wikidata.org/entity/Q101813596,D000073039
http://www.wikidata.org/entity/Q102296856,C536835
http://www.wikidata.org/entity/Q102293657,C564478
http://www.wikidata.org/entity/Q102296317,C567275
http://www.wikidata.org/entity/Q103839148,D000077216
http://www.wikidata.org/entity/Q103840042,D052242
http://www.wikidata.org/entity/Q104245339,C537770
http://www.wikidata.org/entity/Q104708365,D000968
http://www.wikidata.org/entity/Q105102234,D016253
http://www.wikidata.org/entity/Q106318493,D016232
http://www.wikidata.org/entity/Q106415849,D019058
http://www.wikidata.org/entity/Q107548641,D000086862
http://www.wikidata.org/entity/Q107548221,D017024
http://www.wikidata.org/entity/Q108280172,D000076103
http://www.wikidata.org/entity/Q108237408,D000080083
http://www.wikidata.org/entity/Q108455207,D000075386
http://www.wikidata.org/entity/Q108584660,D013627
http://www.wikidata.org/entity/Q108704242,D002247
http://www.wikidata.org/entity/Q108830429,D015335
http://www.wikidata.org/entity/Q108883098,D011868
http://www.wikidata.org/entity/Q109391037,D011621
http://www.wikidata.org/entity/Q109603820,D018943
http://www.wikidata.org/entity/Q110111511,D044137
http://www.wikidata.org/entity/Q110407794,D000077022
http://www.wikidata.org/entity/Q110419412,D000080343
http://www.wikidata.org/entity/Q110788317,D003792
http://www.wikidata.org/entity/Q110854463,C448662
http://www.wikidata.org/entity/Q110828941,D046228
http://www.wikidata.org/entity/Q110953513,D020687
http://www.wikidata.org/entity/Q111242425,C000626949
http://www.wikidata.org/entity/Q111353497,D008042
http://www.wikidata.org/entity/Q111384401,D000082662
http://www.wikidata.org/entity/Q112082654,D000089582
http://www.wikidata.org/entity/Q112125040,D000090222
http://www.wikidata.org/entity/Q112125389,D000090362
http://www.wikidata.org/entity/Q112206203,D000091444
http://www.wikidata.org/entity/Q112220443,D000091682
http://www.wikidata.org/entity/Q112651112,D000073219
http://www.wikidata.org/entity/Q112835846,D000076263
http://www.wikidata.org/entity/Q113041705,D000085242
http://www.wikidata.org/entity/Q113190943,D000074061
http://www.wikidata.org/entity/Q113274235,D000074361
http://www.wikidata.org/entity/Q113269579,D000078405
http://www.wikidata.org/entity/Q1642983,D020900
http://www.wikidata.org/entity/Q1648255,D029744
http://www.wikidata.org/entity/Q1647854,D029774
http://www.wikidata.org/entity/Q1668565,D045664
http://www.wikidata.org/entity/Q1641062,D054559
http://www.wikidata.org/entity/Q27463570,D000119
http://www.wikidata.org/entity/Q1690779,D002925
http://www.wikidata.org/entity/Q1693864,D019645
http://www.wikidata.org/entity/Q1703024,D065346
http://www.wikidata.org/entity/Q1734755,D002276
http://www.wikidata.org/entity/Q1729124,D006332
http://www.wikidata.org/entity/Q1723331,D009886
http://www.wikidata.org/entity/Q1753520,D012218
http://www.wikidata.org/entity/Q1747689,D018644
http://www.wikidata.org/entity/Q1742390,D018667
http://www.wikidata.org/entity/Q1754218,D064527
http://www.wikidata.org/entity/Q1718230,D064706
http://www.wikidata.org/entity/Q1788000,C469328
http://www.wikidata.org/entity/Q1764888,D000078065
http://www.wikidata.org/entity/Q1778968,D003161
http://www.wikidata.org/entity/Q1760689,D003429
http://www.wikidata.org/entity/Q1787856,D003696
http://www.wikidata.org/entity/Q1768467,D005470
http://www.wikidata.org/entity/Q1765748,D006084
http://www.wikidata.org/entity/Q1790134,D007725
http://www.wikidata.org/entity/Q1789076,D008287
http://www.wikidata.org/entity/Q1773974,D011315
http://www.wikidata.org/entity/Q1761396,D012651
http://www.wikidata.org/entity/Q1764062,D017421
http://www.wikidata.org/entity/Q1588148,D018529
http://www.wikidata.org/entity/Q1774706,D019091
http://www.wikidata.org/entity/Q1778848,D028781
http://www.wikidata.org/entity/Q1783190,D031674
http://www.wikidata.org/entity/Q1779987,D053098
http://www.wikidata.org/entity/Q1765838,D055393
http://www.wikidata.org/entity/Q1787939,D055948
http://www.wikidata.org/entity/Q1786851,D056684
http://www.wikidata.org/entity/Q1806415,C563637
http://www.wikidata.org/entity/Q1848900,D000075202
http://www.wikidata.org/entity/Q1805497,D004323
http://www.wikidata.org/entity/Q1827028,D004479
http://www.wikidata.org/entity/Q1809305,D008197
http://www.wikidata.org/entity/Q1813737,D008269
http://www.wikidata.org/entity/Q1806426,D017214
http://www.wikidata.org/entity/Q1815985,D020828
http://www.wikidata.org/entity/Q1811132,D057130
http://www.wikidata.org/entity/Q1852755,D058457
http://www.wikidata.org/entity/Q1864653,C001614
http://www.wikidata.org/entity/Q1897247,D006932
http://www.wikidata.org/entity/Q1878776,D008216
http://www.wikidata.org/entity/Q1869679,D009944
http://www.wikidata.org/entity/Q1881388,D017243
http://www.wikidata.org/entity/Q1893126,D017849
http://www.wikidata.org/entity/Q1887340,D018323
http://www.wikidata.org/entity/Q1872526,D018752
http://www.wikidata.org/entity/Q1872556,D028022
http://www.wikidata.org/entity/Q1898510,D049249
http://www.wikidata.org/entity/Q1884420,D055944
http://www.wikidata.org/entity/Q1899576,D055949
http://www.wikidata.org/entity/Q1862031,D059407
http://www.wikidata.org/entity/Q1943471,C009821
http://www.wikidata.org/entity/Q1941951,C222011
http://www.wikidata.org/entity/Q1944497,D000069601
http://www.wikidata.org/entity/Q18558086,D000592
http://www.wikidata.org/entity/Q1931388,D002423
http://www.wikidata.org/entity/Q1930829,D004639
http://www.wikidata.org/entity/Q1919487,D008556
http://www.wikidata.org/entity/Q1946035,D009011
http://www.wikidata.org/entity/Q1941101,D009214
http://www.wikidata.org/entity/Q1916660,D012962
http://www.wikidata.org/entity/Q1932004,D014040
http://www.wikidata.org/entity/Q1934052,D016881
http://www.wikidata.org/entity/Q1945600,D019652
http://www.wikidata.org/entity/Q1945962,D031059
http://www.wikidata.org/entity/Q1944342,D031603
http://www.wikidata.org/entity/Q1958189,C013855
http://www.wikidata.org/entity/Q1987204,C025235
http://www.wikidata.org/entity/Q1978481,C029167
http://www.wikidata.org/entity/Q1953551,C100043
http://www.wikidata.org/entity/Q1981315,D005929
http://www.wikidata.org/entity/Q1963588,D006402
http://www.wikidata.org/entity/Q1961801,D008843
http://www.wikidata.org/entity/Q1978161,D009776
http://www.wikidata.org/entity/Q1956552,D018209
http://www.wikidata.org/entity/Q1951212,D018884
http://www.wikidata.org/entity/Q1971438,D019124
http://www.wikidata.org/entity/Q1991077,D042621
http://www.wikidata.org/entity/Q1977435,D065426
http://www.wikidata.org/entity/Q2034363,C562565
http://www.wikidata.org/entity/Q2012484,D000072157
http://www.wikidata.org/entity/Q2005880,D001078
http://www.wikidata.org/entity/Q2007876,D001609
http://www.wikidata.org/entity/Q2002035,D006352
http://www.wikidata.org/entity/Q2035109,D009261
http://www.wikidata.org/entity/Q2000072,D013169
http://www.wikidata.org/entity/Q2006470,D018329
http://www.wikidata.org/entity/Q2012642,D018549
http://www.wikidata.org/entity/Q2022791,D018713
http://www.wikidata.org/entity/Q1998562,D051746
http://www.wikidata.org/entity/Q2001516,D058327
http://www.wikidata.org/entity/Q16978490,C537490
http://www.wikidata.org/entity/Q16944551,C566192
http://www.wikidata.org/entity/Q16938818,C567466
http://www.wikidata.org/entity/Q16963239,D000278
http://www.wikidata.org/entity/Q16976334,D009998
http://www.wikidata.org/entity/Q16982678,D019622
http://www.wikidata.org/entity/Q16992398,D029301
http://www.wikidata.org/entity/Q16975761,D044082
http://www.wikidata.org/entity/Q16988483,D045242
http://www.wikidata.org/entity/Q16950291,D050857
http://www.wikidata.org/entity/Q16925829,D064749
http://www.wikidata.org/entity/Q17125786,C537343
http://www.wikidata.org/entity/Q17082044,C537505
http://www.wikidata.org/entity/Q17087302,D000068959
http://www.wikidata.org/entity/Q17069312,D000071081
http://www.wikidata.org/entity/Q17092959,D000073798
http://www.wikidata.org/entity/Q17044521,D000671
http://www.wikidata.org/entity/Q17073362,D001678
http://www.wikidata.org/entity/Q17141719,D004259
http://www.wikidata.org/entity/Q17085172,D007570
http://www.wikidata.org/entity/Q17114295,D008008
http://www.wikidata.org/entity/Q17067874,D018753
http://www.wikidata.org/entity/Q17133861,D055810
http://www.wikidata.org/entity/Q17139391,D064703
http://www.wikidata.org/entity/Q17156923,C562657
http://www.wikidata.org/entity/Q17149181,C563177
http://www.wikidata.org/entity/Q17142033,D000077427
http://www.wikidata.org/entity/Q17148326,D000080551
http://www.wikidata.org/entity/Q17162815,D002472
http://www.wikidata.org/entity/Q17155666,D008598
http://www.wikidata.org/entity/Q17163451,D014681
http://www.wikidata.org/entity/Q17143674,D018969
http://www.wikidata.org/entity/Q17166101,D060145
http://www.wikidata.org/entity/Q17143534,D065846
http://www.wikidata.org/entity/Q17330327,D046829
http://www.wikidata.org/entity/Q17504621,D011558
http://www.wikidata.org/entity/Q17540795,C537269
http://www.wikidata.org/entity/Q17907816,D000089762
http://www.wikidata.org/entity/Q17853272,D024522
http://www.wikidata.org/entity/Q18032981,C000607458
http://www.wikidata.org/entity/Q18030968,C521123
http://www.wikidata.org/entity/Q18020521,C537917
http://www.wikidata.org/entity/Q18020927,C565870
http://www.wikidata.org/entity/Q18033462,D000846
http://www.wikidata.org/entity/Q18029247,D016258
http://www.wikidata.org/entity/Q18060543,C515159
http://www.wikidata.org/entity/Q18058845,C527114
http://www.wikidata.org/entity/Q18058083,C538984
http://www.wikidata.org/entity/Q18061510,C574685
http://www.wikidata.org/entity/Q18209059,D032722
http://www.wikidata.org/entity/Q18350119,C000629404
http://www.wikidata.org/entity/Q18412084,C564908
http://www.wikidata.org/entity/Q18347550,D000088262
http://www.wikidata.org/entity/Q18349602,D018494
http://www.wikidata.org/entity/Q18353735,D020802
http://www.wikidata.org/entity/Q18452351,D005166
http://www.wikidata.org/entity/Q18477691,D016781
http://www.wikidata.org/entity/Q18558252,C535758
http://www.wikidata.org/entity/Q18557705,C536126
http://www.wikidata.org/entity/Q18553394,C536238
http://www.wikidata.org/entity/Q18553373,C536357
http://www.wikidata.org/entity/Q18553493,C537283
http://www.wikidata.org/entity/Q18554808,C537323
http://www.wikidata.org/entity/Q18553394,C538165
http://www.wikidata.org/entity/Q18556536,C562463
http://www.wikidata.org/entity/Q18555018,C562841
http://www.wikidata.org/entity/Q18553334,C564334
http://www.wikidata.org/entity/Q18553418,C567192
http://www.wikidata.org/entity/Q18556206,D001649
http://www.wikidata.org/entity/Q18556553,D002282
http://www.wikidata.org/entity/Q18556229,D002528
http://www.wikidata.org/entity/Q18556743,D005886
http://www.wikidata.org/entity/Q18554151,D006954
http://www.wikidata.org/entity/Q18553797,D007078
http://www.wikidata.org/entity/Q18555342,D007580
http://www.wikidata.org/entity/Q18554101,D007829
http://www.wikidata.org/entity/Q18553869,D007876
http://www.wikidata.org/entity/Q18553990,D007905
http://www.wikidata.org/entity/Q18558143,D007960
http://www.wikidata.org/entity/Q18556445,D011469
http://www.wikidata.org/entity/Q18554889,D011605
http://www.wikidata.org/entity/Q18556623,D013540
http://www.wikidata.org/entity/Q18555344,D014133
http://www.wikidata.org/entity/Q18556923,D014263
http://www.wikidata.org/entity/Q18558100,D014400
http://www.wikidata.org/entity/Q18554349,D014524
http://www.wikidata.org/entity/Q18555950,D014603
http://www.wikidata.org/entity/Q18553993,D015715
http://www.wikidata.org/entity/Q18555369,D018243
http://www.wikidata.org/entity/Q18555964,D018319
http://www.wikidata.org/entity/Q18556086,D019292
http://www.wikidata.org/entity/Q18555981,D020227
http://www.wikidata.org/entity/Q18554205,D020422
http://www.wikidata.org/entity/Q18556223,D020767
http://www.wikidata.org/entity/Q18554667,D020941
http://www.wikidata.org/entity/Q18556352,D020967
http://www.wikidata.org/entity/Q18553438,D040181
http://www.wikidata.org/entity/Q18554018,D041761
http://www.wikidata.org/entity/Q18554515,D055496
http://www.wikidata.org/entity/Q18554351,D058165
http://www.wikidata.org/entity/Q113434795,D000076107
http://www.wikidata.org/entity/Q113450100,D018645
http://www.wikidata.org/entity/Q113581076,D000076724
http://www.wikidata.org/entity/Q113547302,D010422
http://www.wikidata.org/entity/Q113635015,D000077522
http://www.wikidata.org/entity/Q113635015,D000078665
http://www.wikidata.org/entity/Q113955308,D000077772
http://www.wikidata.org/entity/Q113987002,D000078323
http://www.wikidata.org/entity/Q113988031,D000078422
http://www.wikidata.org/entity/Q113988247,D000078502
http://www.wikidata.org/entity/Q113992745,D000078542
http://www.wikidata.org/entity/Q113992814,D000078582
http://www.wikidata.org/entity/Q113987002,D000079223
http://www.wikidata.org/entity/Q114416460,D000080105
http://www.wikidata.org/entity/Q114457391,D000080842
http://www.wikidata.org/entity/Q114488439,D000080902
http://www.wikidata.org/entity/Q114516284,D000081008
http://www.wikidata.org/entity/Q114564217,C544614
http://www.wikidata.org/entity/Q114553317,D000081027
http://www.wikidata.org/entity/Q114554382,D000081030
http://www.wikidata.org/entity/Q114556619,D000081084
http://www.wikidata.org/entity/Q114564992,D000081164
http://www.wikidata.org/entity/Q114565211,D000081206
http://www.wikidata.org/entity/Q114565316,D000081222
http://www.wikidata.org/entity/Q114565330,D000081229
http://www.wikidata.org/entity/Q114552941,D001632
http://www.wikidata.org/entity/Q114721643,D000082102
http://www.wikidata.org/entity/Q114753770,D000083144
http://www.wikidata.org/entity/Q114773342,D000084502
http://www.wikidata.org/entity/Q114788373,D000084862
http://www.wikidata.org/entity/Q114785331,D000085683
http://www.wikidata.org/entity/Q116560433,D000092122
http://www.wikidata.org/entity/Q15,D000349
http://www.wikidata.org/entity/Q28,D006814
http://www.wikidata.org/entity/Q26,D009660
http://www.wikidata.org/entity/Q25,D014852
http://www.wikidata.org/entity/Q195,D000069956
http://www.wikidata.org/entity/Q5484,D000077228
http://www.wikidata.org/entity/Q153,D000431
http://www.wikidata.org/entity/Q999,D001246
http://www.wikidata.org/entity/Q227,D001382
http://www.wikidata.org/entity/Q778,D001444
http://www.wikidata.org/entity/Q5369,D001484
http://www.wikidata.org/entity/Q184,D002094
http://www.wikidata.org/entity/Q1888,D002142
http://www.wikidata.org/entity/Q146,D002415
http://www.wikidata.org/entity/Q1385,D002563
http://www.wikidata.org/entity/Q657,D002596
http://www.wikidata.org/entity/Q800,D003364
http://www.wikidata.org/entity/Q1063,D005075
http://www.wikidata.org/entity/Q142,D005602
http://www.wikidata.org/entity/Q1428,D005845
http://www.wikidata.org/entity/Q5309,D006108
http://www.wikidata.org/entity/Q223,D006116
http://www.wikidata.org/entity/Q1390,D007313
http://www.wikidata.org/entity/Q766,D007563
http://www.wikidata.org/entity/Q232,D007623
http://www.wikidata.org/entity/Q1603,D007629
http://www.wikidata.org/entity/Q1801,D007811
http://www.wikidata.org/entity/Q1588,D008145
http://www.wikidata.org/entity/Q1020,D008295
http://www.wikidata.org/entity/Q395,D008433
http://www.wikidata.org/entity/Q96,D008800
http://www.wikidata.org/entity/Q1166,D008824
http://www.wikidata.org/entity/Q649,D009031
http://www.wikidata.org/entity/Q638,D009146
http://www.wikidata.org/entity/Q654,D009356
http://www.wikidata.org/entity/Q1227,D009505
http://www.wikidata.org/entity/Q3224,D009517
http://www.wikidata.org/entity/Q521,D010827
http://www.wikidata.org/entity/Q36,D011044
http://www.wikidata.org/entity/Q979,D011059
http://www.wikidata.org/entity/Q1133,D011886
http://www.wikidata.org/entity/Q1087,D012238
http://www.wikidata.org/entity/Q290,D012723
http://www.wikidata.org/entity/Q1042,D012750
http://www.wikidata.org/entity/Q1505,D012819
http://www.wikidata.org/entity/Q670,D012825
http://www.wikidata.org/entity/Q29,D013030
http://www.wikidata.org/entity/Q39,D013557
http://www.wikidata.org/entity/Q858,D013593
http://www.wikidata.org/entity/Q865,D013624
http://www.wikidata.org/entity/Q1123,D013635
http://www.wikidata.org/entity/Q5339,D014173
http://www.wikidata.org/entity/Q1370,D014768
http://www.wikidata.org/entity/Q225,D017522
http://www.wikidata.org/entity/Q2,D018534
http://www.wikidata.org/entity/Q319,D018538
http://www.wikidata.org/entity/Q3,D019369
http://www.wikidata.org/entity/Q784,D019424
http://www.wikidata.org/entity/Q266,D029787
http://www.wikidata.org/entity/Q2493,D044962
http://www.wikidata.org/entity/Q728,D054041
http://www.wikidata.org/entity/Q162,D055100
http://www.wikidata.org/entity/Q2346,D056246
http://www.wikidata.org/entity/Q5194,D058467
http://www.wikidata.org/entity/Q9444,64735g38590
http://www.wikidata.org/entity/Q8492,D000067030
http://www.wikidata.org/entity/Q11410,D000068957
http://www.wikidata.org/entity/Q11768,D000076144
http://www.wikidata.org/entity/Q21103385,D053663
http://www.wikidata.org/entity/Q21103279,D054353
http://www.wikidata.org/entity/Q21103160,D054477
http://www.wikidata.org/entity/Q21109999,D055312
http://www.wikidata.org/entity/Q21105777,D056524
http://www.wikidata.org/entity/Q21108330,D056655
http://www.wikidata.org/entity/Q21111604,D058127
http://www.wikidata.org/entity/Q21077147,D058447
http://www.wikidata.org/entity/Q21103041,D058767
http://www.wikidata.org/entity/Q21108906,D063211
http://www.wikidata.org/entity/Q21105882,D064126
http://www.wikidata.org/entity/Q21105235,D064195
http://www.wikidata.org/entity/Q21100644,D064200
http://www.wikidata.org/entity/Q21115037,C112609
http://www.wikidata.org/entity/Q21118214,C455339
http://www.wikidata.org/entity/Q21124419,C470492
http://www.wikidata.org/entity/Q21125159,C472575
http://www.wikidata.org/entity/Q21124908,C486061
http://www.wikidata.org/entity/Q21118203,C492009
http://www.wikidata.org/entity/Q21123638,C495137
http://www.wikidata.org/entity/Q21115024,C500266
http://www.wikidata.org/entity/Q21118252,C521636
http://www.wikidata.org/entity/Q21124568,C563753
http://www.wikidata.org/entity/Q21113264,D000067777
http://www.wikidata.org/entity/Q21123814,D000071716
http://www.wikidata.org/entity/Q21118138,D000071838
http://www.wikidata.org/entity/Q21118766,D000074081
http://www.wikidata.org/entity/Q21114782,D000074163
http://www.wikidata.org/entity/Q21132364,D000074426
http://www.wikidata.org/entity/Q21134447,D000074663
http://www.wikidata.org/entity/Q21123685,D000080063
http://www.wikidata.org/entity/Q21134441,D001861
http://www.wikidata.org/entity/Q21119136,D004258
http://www.wikidata.org/entity/Q21118234,D011393
http://www.wikidata.org/entity/Q21116899,D015922
http://www.wikidata.org/entity/Q21113587,D018968
http://www.wikidata.org/entity/Q21123732,D020116
http://www.wikidata.org/entity/Q21116058,D020395
http://www.wikidata.org/entity/Q21116819,D022763
http://www.wikidata.org/entity/Q21115156,D024982
http://www.wikidata.org/entity/Q21122743,D025842
http://www.wikidata.org/entity/Q21122190,D035582
http://www.wikidata.org/entity/Q21118453,D035942
http://www.wikidata.org/entity/Q21114364,D036141
http://www.wikidata.org/entity/Q21131501,D036261
http://www.wikidata.org/entity/Q21121608,D037101
http://www.wikidata.org/entity/Q21122063,D040121
http://www.wikidata.org/entity/Q21122997,D044123
http://www.wikidata.org/entity/Q21116585,D050784
http://www.wikidata.org/entity/Q21134893,D050819
http://www.wikidata.org/entity/Q21114990,D051057
http://www.wikidata.org/entity/Q21123675,D051237
http://www.wikidata.org/entity/Q21119958,D051265
http://www.wikidata.org/entity/Q21116933,D051360
http://www.wikidata.org/entity/Q21130410,D051500
http://www.wikidata.org/entity/Q21113798,D051572
http://www.wikidata.org/entity/Q21120408,D051763
http://www.wikidata.org/entity/Q21120026,D051817
http://www.wikidata.org/entity/Q21119274,D052119
http://www.wikidata.org/entity/Q21115069,D052240
http://www.wikidata.org/entity/Q21131786,D052276
http://www.wikidata.org/entity/Q21136423,D053265
